path,label
images/beet_salad/1679065.jpg,3
images/creme_brulee/3367063.jpg,17
images/caprese_salad/3690432.jpg,8
images/cheesecake/3748350.jpg,11
images/bruschetta/1545217.jpg,5
images/chocolate_cake/53320.jpg,13
images/carrot_cake/376080.jpg,9
images/chocolate_cake/3547611.jpg,13
images/foie_gras/15207.jpg,25
images/club_sandwich/3597817.jpg,15
images/chocolate_cake/1395253.jpg,13
images/eggs_benedict/926827.jpg,21
images/baklava/1762771.jpg,1
images/cheesecake/1950970.jpg,11
images/carrot_cake/949289.jpg,9
images/crab_cakes/399349.jpg,16
images/club_sandwich/3310968.jpg,15
images/churros/3179624.jpg,14
images/bruschetta/3922510.jpg,5
images/caesar_salad/2293182.jpg,6
images/cup_cakes/204059.jpg,18
images/cheese_plate/2167381.jpg,10
images/cheesecake/495805.jpg,11
images/edamame/1426533.jpg,20
images/carrot_cake/2293001.jpg,9
images/escargots/2902718.jpg,22
images/cannoli/2579823.jpg,7
images/french_fries/1337228.jpg,26
images/eggs_benedict/72938.jpg,21
images/cup_cakes/332046.jpg,18
images/crab_cakes/3220950.jpg,16
images/bruschetta/1058295.jpg,5
images/creme_brulee/2152670.jpg,17
images/donuts/3807285.jpg,19
images/escargots/1083310.jpg,22
images/donuts/794976.jpg,19
images/fish_and_chips/1421894.jpg,24
images/cheesecake/1159749.jpg,11
images/french_fries/2195192.jpg,26
images/bruschetta/3646425.jpg,5
images/creme_brulee/1730238.jpg,17
images/french_fries/1970888.jpg,26
images/beignets/283136.jpg,4
images/chicken_wings/36995.jpg,12
images/caprese_salad/992553.jpg,8
images/edamame/2559115.jpg,20
images/caprese_salad/2079798.jpg,8
images/escargots/3434848.jpg,22
images/caprese_salad/3833798.jpg,8
images/apple_pie/67826.jpg,0
images/donuts/1685506.jpg,19
images/falafel/1184616.jpg,23
images/chocolate_cake/3048783.jpg,13
images/donuts/191378.jpg,19
images/apple_pie/3428446.jpg,0
images/beignets/1333245.jpg,4
images/cup_cakes/2187203.jpg,18
images/falafel/3188204.jpg,23
images/caesar_salad/3794897.jpg,6
images/beignets/2623397.jpg,4
images/beef_carpaccio/3412113.jpg,2
images/baklava/49917.jpg,1
images/escargots/2077282.jpg,22
images/caprese_salad/2778446.jpg,8
images/bruschetta/2250442.jpg,5
images/beet_salad/1440424.jpg,3
images/french_fries/348356.jpg,26
images/bruschetta/461491.jpg,5
images/beet_salad/3501045.jpg,3
images/churros/140064.jpg,14
images/foie_gras/2560451.jpg,25
images/escargots/2679851.jpg,22
images/edamame/418906.jpg,20
images/creme_brulee/394204.jpg,17
images/chicken_wings/1636068.jpg,12
images/falafel/697128.jpg,23
images/club_sandwich/212813.jpg,15
images/fish_and_chips/1100346.jpg,24
images/beignets/2011453.jpg,4
images/eggs_benedict/354093.jpg,21
images/cup_cakes/16628.jpg,18
images/cheese_plate/1632517.jpg,10
images/club_sandwich/957245.jpg,15
images/caprese_salad/3427027.jpg,8
images/beef_carpaccio/1745208.jpg,2
images/apple_pie/925525.jpg,0
images/chocolate_cake/3365013.jpg,13
images/chocolate_cake/3576239.jpg,13
images/beet_salad/2572431.jpg,3
images/apple_pie/1510930.jpg,0
images/caprese_salad/2204584.jpg,8
images/bruschetta/2183783.jpg,5
images/beef_carpaccio/1216652.jpg,2
images/french_fries/3343500.jpg,26
images/cup_cakes/172692.jpg,18
images/churros/3323514.jpg,14
images/club_sandwich/3566469.jpg,15
images/chicken_wings/1280132.jpg,12
images/cannoli/597291.jpg,7
images/apple_pie/2132230.jpg,0
images/baklava/2309237.jpg,1
images/baklava/447219.jpg,1
images/french_fries/2050364.jpg,26
images/beet_salad/223278.jpg,3
images/french_fries/2073415.jpg,26
images/cannoli/1581158.jpg,7
images/cheesecake/2920089.jpg,11
images/apple_pie/2447106.jpg,0
images/donuts/484375.jpg,19
images/apple_pie/1444702.jpg,0
images/beet_salad/3114751.jpg,3
images/carrot_cake/406507.jpg,9
images/eggs_benedict/3315572.jpg,21
images/creme_brulee/2522959.jpg,17
images/beignets/1222571.jpg,4
images/french_fries/2522964.jpg,26
images/cheesecake/771569.jpg,11
images/chocolate_cake/2354042.jpg,13
images/cheesecake/3838028.jpg,11
images/carrot_cake/112399.jpg,9
images/chocolate_cake/2278590.jpg,13
images/creme_brulee/659893.jpg,17
images/fish_and_chips/1662738.jpg,24
images/baklava/2374859.jpg,1
images/crab_cakes/1730545.jpg,16
images/caprese_salad/2919681.jpg,8
images/cheese_plate/2364099.jpg,10
images/caesar_salad/1636130.jpg,6
images/caprese_salad/1782318.jpg,8
images/beet_salad/3024728.jpg,3
images/caesar_salad/199565.jpg,6
images/eggs_benedict/1328618.jpg,21
images/crab_cakes/3825001.jpg,16
images/caesar_salad/3546346.jpg,6
images/carrot_cake/600656.jpg,9
images/escargots/3906601.jpg,22
images/edamame/1852474.jpg,20
images/cheesecake/1629614.jpg,11
images/french_fries/868941.jpg,26
images/beet_salad/623744.jpg,3
images/beef_carpaccio/1585692.jpg,2
images/bruschetta/3744159.jpg,5
images/apple_pie/2851371.jpg,0
images/chocolate_cake/1077493.jpg,13
images/escargots/2639692.jpg,22
images/falafel/499581.jpg,23
images/club_sandwich/2874045.jpg,15
images/cannoli/2788362.jpg,7
images/cheese_plate/1609768.jpg,10
images/cheesecake/3562075.jpg,11
images/foie_gras/2727756.jpg,25
images/baklava/204909.jpg,1
images/cup_cakes/2947349.jpg,18
images/cannoli/1357129.jpg,7
images/fish_and_chips/731797.jpg,24
images/eggs_benedict/3610392.jpg,21
images/club_sandwich/2498535.jpg,15
images/escargots/554207.jpg,22
images/donuts/115428.jpg,19
images/apple_pie/2586267.jpg,0
images/edamame/561133.jpg,20
images/edamame/3367689.jpg,20
images/falafel/3168158.jpg,23
images/cheese_plate/788176.jpg,10
images/fish_and_chips/1542365.jpg,24
images/beet_salad/646245.jpg,3
images/eggs_benedict/3849770.jpg,21
images/fish_and_chips/1118825.jpg,24
images/baklava/3067354.jpg,1
images/cheese_plate/1182444.jpg,10
images/cannoli/151057.jpg,7
images/edamame/3024335.jpg,20
images/beet_salad/3716414.jpg,3
images/creme_brulee/3331337.jpg,17
images/beet_salad/2583766.jpg,3
images/cup_cakes/2388289.jpg,18
images/carrot_cake/223366.jpg,9
images/caprese_salad/1802120.jpg,8
images/crab_cakes/3293973.jpg,16
images/fish_and_chips/2885728.jpg,24
images/apple_pie/339902.jpg,0
images/edamame/1538978.jpg,20
images/cup_cakes/154146.jpg,18
images/crab_cakes/2932679.jpg,16
images/falafel/2762788.jpg,23
images/caesar_salad/2617305.jpg,6
images/edamame/3907459.jpg,20
images/beet_salad/3163828.jpg,3
images/beet_salad/2243988.jpg,3
images/eggs_benedict/438554.jpg,21
images/falafel/3708903.jpg,23
images/cheese_plate/2401051.jpg,10
images/beet_salad/1387418.jpg,3
images/escargots/1512632.jpg,22
images/edamame/567521.jpg,20
images/chicken_wings/1550444.jpg,12
images/cheese_plate/2245967.jpg,10
images/cannoli/2095196.jpg,7
images/churros/1248804.jpg,14
images/french_fries/3711232.jpg,26
images/cheesecake/3656529.jpg,11
images/creme_brulee/814839.jpg,17
images/foie_gras/462331.jpg,25
images/donuts/482588.jpg,19
images/chicken_wings/3826446.jpg,12
images/cannoli/416807.jpg,7
images/bruschetta/1111775.jpg,5
images/churros/1109507.jpg,14
images/edamame/519421.jpg,20
images/churros/2885040.jpg,14
images/chocolate_cake/3117730.jpg,13
images/cheese_plate/3515827.jpg,10
images/chicken_wings/2927350.jpg,12
images/bruschetta/2154512.jpg,5
images/caprese_salad/3122855.jpg,8
images/club_sandwich/3818633.jpg,15
images/creme_brulee/273611.jpg,17
images/cup_cakes/112438.jpg,18
images/cheesecake/1509393.jpg,11
images/cannoli/2942263.jpg,7
images/foie_gras/1617789.jpg,25
images/edamame/231718.jpg,20
images/fish_and_chips/623647.jpg,24
images/bruschetta/3364210.jpg,5
images/donuts/3824301.jpg,19
images/edamame/155242.jpg,20
images/carrot_cake/3463740.jpg,9
images/apple_pie/3021995.jpg,0
images/baklava/2252223.jpg,1
images/beignets/724810.jpg,4
images/donuts/2965162.jpg,19
images/caesar_salad/1438957.jpg,6
images/cheesecake/3216111.jpg,11
images/chicken_wings/2904310.jpg,12
images/carrot_cake/2114138.jpg,9
images/beignets/166007.jpg,4
images/french_fries/311779.jpg,26
images/edamame/2813905.jpg,20
images/churros/3442020.jpg,14
images/beef_carpaccio/290760.jpg,2
images/escargots/3407299.jpg,22
images/cheese_plate/3595904.jpg,10
images/foie_gras/989151.jpg,25
images/creme_brulee/3395676.jpg,17
images/eggs_benedict/1062556.jpg,21
images/falafel/1101019.jpg,23
images/chocolate_cake/2067510.jpg,13
images/beignets/1171859.jpg,4
images/foie_gras/678408.jpg,25
images/chicken_wings/3912765.jpg,12
images/crab_cakes/683785.jpg,16
images/cheese_plate/1033447.jpg,10
images/edamame/1114618.jpg,20
images/fish_and_chips/2535159.jpg,24
images/chocolate_cake/513871.jpg,13
images/bruschetta/3792377.jpg,5
images/club_sandwich/3852876.jpg,15
images/chocolate_cake/2056176.jpg,13
images/beignets/81202.jpg,4
images/cannoli/1079760.jpg,7
images/escargots/3051922.jpg,22
images/cheesecake/2687451.jpg,11
images/baklava/168495.jpg,1
images/caesar_salad/1584908.jpg,6
images/crab_cakes/1899662.jpg,16
images/creme_brulee/3035354.jpg,17
images/apple_pie/892425.jpg,0
images/chocolate_cake/3173111.jpg,13
images/chicken_wings/1285330.jpg,12
images/caprese_salad/3743061.jpg,8
images/fish_and_chips/47643.jpg,24
images/creme_brulee/2061711.jpg,17
images/escargots/1092224.jpg,22
images/escargots/592467.jpg,22
images/escargots/2046932.jpg,22
images/fish_and_chips/64422.jpg,24
images/club_sandwich/1097052.jpg,15
images/french_fries/571720.jpg,26
images/caesar_salad/1597821.jpg,6
images/bruschetta/634018.jpg,5
images/crab_cakes/738461.jpg,16
images/cheesecake/1387859.jpg,11
images/beignets/105576.jpg,4
images/cup_cakes/3832250.jpg,18
images/cheese_plate/1328720.jpg,10
images/french_fries/3681905.jpg,26
images/falafel/2050205.jpg,23
images/club_sandwich/949398.jpg,15
images/club_sandwich/2690138.jpg,15
images/bruschetta/3637118.jpg,5
images/caesar_salad/1073540.jpg,6
images/escargots/1141740.jpg,22
images/cannoli/380958.jpg,7
images/cup_cakes/424651.jpg,18
images/churros/3205589.jpg,14
images/cheese_plate/2937080.jpg,10
images/foie_gras/345779.jpg,25
images/french_fries/3284906.jpg,26
images/foie_gras/29668.jpg,25
images/baklava/881362.jpg,1
images/baklava/1448425.jpg,1
images/cheese_plate/1721054.jpg,10
images/eggs_benedict/642958.jpg,21
images/beef_carpaccio/672200.jpg,2
images/beef_carpaccio/2103010.jpg,2
images/beignets/2924898.jpg,4
images/chocolate_cake/1902144.jpg,13
images/beignets/1939298.jpg,4
images/escargots/3252097.jpg,22
images/escargots/557656.jpg,22
images/chocolate_cake/1676909.jpg,13
images/chocolate_cake/1417533.jpg,13
images/donuts/242291.jpg,19
images/bruschetta/3353967.jpg,5
images/french_fries/1469308.jpg,26
images/french_fries/2406476.jpg,26
images/apple_pie/1348788.jpg,0
images/eggs_benedict/818556.jpg,21
images/cheesecake/165910.jpg,11
images/cheesecake/901928.jpg,11
images/baklava/1918740.jpg,1
images/foie_gras/1144304.jpg,25
images/beignets/35253.jpg,4
images/crab_cakes/3564151.jpg,16
images/bruschetta/108344.jpg,5
images/escargots/3317999.jpg,22
images/creme_brulee/1517853.jpg,17
images/cannoli/134091.jpg,7
images/crab_cakes/2216194.jpg,16
images/cheesecake/3545341.jpg,11
images/cheese_plate/3496014.jpg,10
images/apple_pie/3280622.jpg,0
images/chicken_wings/90831.jpg,12
images/foie_gras/3283932.jpg,25
images/caesar_salad/1368866.jpg,6
images/cannoli/1521446.jpg,7
images/foie_gras/197255.jpg,25
images/beef_carpaccio/3149924.jpg,2
images/apple_pie/2523219.jpg,0
images/baklava/1129329.jpg,1
images/chicken_wings/1747188.jpg,12
images/beet_salad/2126460.jpg,3
images/bruschetta/1469989.jpg,5
images/escargots/2041923.jpg,22
images/baklava/1742002.jpg,1
images/beignets/1949383.jpg,4
images/creme_brulee/2766155.jpg,17
images/donuts/2494998.jpg,19
images/creme_brulee/1040392.jpg,17
images/apple_pie/1399051.jpg,0
images/beef_carpaccio/372148.jpg,2
images/french_fries/50277.jpg,26
images/edamame/1382963.jpg,20
images/donuts/1021740.jpg,19
images/edamame/1202767.jpg,20
images/french_fries/771459.jpg,26
images/churros/822987.jpg,14
images/foie_gras/583062.jpg,25
images/foie_gras/574338.jpg,25
images/baklava/3468496.jpg,1
images/french_fries/1089500.jpg,26
images/bruschetta/2692413.jpg,5
images/crab_cakes/3354747.jpg,16
images/beef_carpaccio/1988497.jpg,2
images/club_sandwich/2400826.jpg,15
images/apple_pie/1322211.jpg,0
images/cannoli/1187138.jpg,7
images/bruschetta/3559575.jpg,5
images/caesar_salad/1425505.jpg,6
images/apple_pie/451719.jpg,0
images/foie_gras/576688.jpg,25
images/cup_cakes/1613861.jpg,18
images/chicken_wings/230375.jpg,12
images/cup_cakes/2734000.jpg,18
images/cannoli/1187137.jpg,7
images/chocolate_cake/3087452.jpg,13
images/chicken_wings/3085619.jpg,12
images/donuts/161541.jpg,19
images/falafel/1343482.jpg,23
images/apple_pie/2615584.jpg,0
images/creme_brulee/300216.jpg,17
images/beet_salad/2688754.jpg,3
images/escargots/861597.jpg,22
images/donuts/2110322.jpg,19
images/fish_and_chips/3582300.jpg,24
images/escargots/1011707.jpg,22
images/cannoli/979187.jpg,7
images/beignets/1532761.jpg,4
images/chicken_wings/1689953.jpg,12
images/bruschetta/2111168.jpg,5
images/fish_and_chips/2901341.jpg,24
images/edamame/3543213.jpg,20
images/fish_and_chips/3394055.jpg,24
images/chocolate_cake/370159.jpg,13
images/crab_cakes/3051548.jpg,16
images/caprese_salad/2558274.jpg,8
images/beignets/2898475.jpg,4
images/cheesecake/3369593.jpg,11
images/cup_cakes/243310.jpg,18
images/edamame/91319.jpg,20
images/eggs_benedict/3798596.jpg,21
images/beignets/3477434.jpg,4
images/apple_pie/3590485.jpg,0
images/carrot_cake/1314300.jpg,9
images/donuts/1282656.jpg,19
images/beignets/957130.jpg,4
images/foie_gras/3521615.jpg,25
images/beef_carpaccio/996418.jpg,2
images/club_sandwich/1825791.jpg,15
images/cheese_plate/3129501.jpg,10
images/donuts/633545.jpg,19
images/foie_gras/473317.jpg,25
images/crab_cakes/3018362.jpg,16
images/caprese_salad/1987904.jpg,8
images/caprese_salad/3769290.jpg,8
images/cannoli/1922681.jpg,7
images/beignets/2127257.jpg,4
images/escargots/3860524.jpg,22
images/beignets/3438314.jpg,4
images/crab_cakes/2363165.jpg,16
images/eggs_benedict/1378596.jpg,21
images/beef_carpaccio/2701582.jpg,2
images/cup_cakes/346017.jpg,18
images/falafel/3377329.jpg,23
images/french_fries/885543.jpg,26
images/cannoli/976685.jpg,7
images/creme_brulee/3879767.jpg,17
images/beef_carpaccio/1916148.jpg,2
images/club_sandwich/1127992.jpg,15
images/fish_and_chips/2655836.jpg,24
images/club_sandwich/3716163.jpg,15
images/creme_brulee/2156320.jpg,17
images/fish_and_chips/1744840.jpg,24
images/beignets/2228498.jpg,4
images/cheese_plate/1627902.jpg,10
images/chicken_wings/2303238.jpg,12
images/carrot_cake/2109715.jpg,9
images/beignets/3492509.jpg,4
images/eggs_benedict/939197.jpg,21
images/falafel/2631181.jpg,23
images/baklava/1851423.jpg,1
images/baklava/2461257.jpg,1
images/cup_cakes/1694617.jpg,18
images/chocolate_cake/568408.jpg,13
images/escargots/97976.jpg,22
images/beef_carpaccio/1332898.jpg,2
images/french_fries/1192860.jpg,26
images/cup_cakes/760134.jpg,18
images/beef_carpaccio/2789409.jpg,2
images/beet_salad/1284036.jpg,3
images/foie_gras/2008945.jpg,25
images/french_fries/2901457.jpg,26
images/club_sandwich/1465578.jpg,15
images/chicken_wings/1868095.jpg,12
images/crab_cakes/8578.jpg,16
images/beet_salad/2655588.jpg,3
images/cheesecake/3857640.jpg,11
images/foie_gras/1146464.jpg,25
images/escargots/878274.jpg,22
images/beignets/806354.jpg,4
images/apple_pie/265928.jpg,0
images/apple_pie/1670009.jpg,0
images/crab_cakes/157450.jpg,16
images/cannoli/2243472.jpg,7
images/caprese_salad/2056956.jpg,8
images/club_sandwich/2083123.jpg,15
images/apple_pie/2546216.jpg,0
images/foie_gras/2883281.jpg,25
images/apple_pie/973428.jpg,0
images/caesar_salad/1722791.jpg,6
images/chicken_wings/252671.jpg,12
images/chocolate_cake/515043.jpg,13
images/cup_cakes/47748.jpg,18
images/baklava/2153912.jpg,1
images/bruschetta/770721.jpg,5
images/french_fries/1659097.jpg,26
images/bruschetta/2935741.jpg,5
images/creme_brulee/3011870.jpg,17
images/cannoli/2540585.jpg,7
images/apple_pie/839808.jpg,0
images/baklava/3482493.jpg,1
images/beignets/329653.jpg,4
images/caprese_salad/2339891.jpg,8
images/edamame/1952856.jpg,20
images/baklava/307354.jpg,1
images/eggs_benedict/3875987.jpg,21
images/french_fries/409314.jpg,26
images/beef_carpaccio/2649866.jpg,2
images/donuts/2024290.jpg,19
images/french_fries/3338239.jpg,26
images/cheesecake/2317205.jpg,11
images/club_sandwich/1470580.jpg,15
images/carrot_cake/3429108.jpg,9
images/beet_salad/136192.jpg,3
images/baklava/3172169.jpg,1
images/fish_and_chips/89334.jpg,24
images/cheese_plate/943538.jpg,10
images/beet_salad/37371.jpg,3
images/chicken_wings/1613128.jpg,12
images/churros/3431478.jpg,14
images/eggs_benedict/562044.jpg,21
images/cheesecake/611864.jpg,11
images/club_sandwich/813886.jpg,15
images/chocolate_cake/901472.jpg,13
images/caprese_salad/1632771.jpg,8
images/club_sandwich/3335971.jpg,15
images/chocolate_cake/2270943.jpg,13
images/carrot_cake/2269627.jpg,9
images/chocolate_cake/1787059.jpg,13
images/churros/3513246.jpg,14
images/crab_cakes/2117509.jpg,16
